# SKILL RUNTIME AUDIT PROGRESS
# Format: [STATUS] card_no | name_en | trigger | type | ability_path | engine | mcp | notes | date
# STATUS: PENDING | ENGINE_PASS | MCP_PASS | FAIL | SKIP | WONTFIX
# Separate from CARD_AUDIT_PROGRESS.txt (text/rules audit).
# Rebuilt: 2026-07-10
#
# Vol.1 deep outcome audit (2026-07-11):
# - Dedicated batch: reports/skill_audit_batches/batch-vol1.json (bp_vol1, 104 cards / 190 nodes)
# - Shallow engine+MCP: FAIL 0 / SKIP 0
# - Outcome PHPUnit: tests/Engine/Vol1NijigasakiSkillAuditTest.php + Vol1HasunosoraLiellaSkillAuditTest.php
#   covering 47 unique ability fingerprints (PL!N / PL!HS / PL!SP / LL-bp1)
# - Engine fixes shipped with this pass: AbilityResolver no longer pre-refreshes WR into deck;
#   pick_yell_member single-candidate add; reveal_deck_until_live then; energy_wait viability;
#   Solitude Rain score_per_distinct_heart_colors
# - Remaining SKIP/WONTFIX for vol.1 deep suite: none (nested continuous draw_per_yell_* exercised
#   only as presence on Live cards; foil variants share ability JSON with audited reps)
[MCP_PASS] PL!S-bp2-001-P | Chika Takami | continuous | blade_if_no_self_success_opp_has | abilities[0] | PASS | PASS | continuous via getLiveScoreBonusBreakdown; wr_filter=member; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-008-SD | Hanayo Koizumi | activated | activated_pay_energy_mill | abilities[0] | PASS | PASS | wr_filter=member; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-009-SD | Nico Yazawa | live_start | live_start_wr_group_live_score | abilities[0] | PASS | PASS | wr_filter=member; tierC phase=live_set | 2026-07-10
[MCP_PASS] PL!-sd1-011-PR | Eli Ayase | on_enter | look_reveal_filter | abilities[0].then | PASS | PASS | nested chain via parent; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-011-PR | Eli Ayase | on_enter | optional_discard_prompt | abilities[0] | PASS | PASS | wr_filter=member; prompt=optional_discard_prompt; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-011-SD | Eli Ayase | on_enter | look_reveal_filter | abilities[0].then | PASS | PASS | nested chain via parent; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-011-SD | Eli Ayase | on_enter | optional_discard_prompt | abilities[0] | PASS | PASS | wr_filter=member; prompt=optional_discard_prompt; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-012-SD | Kotori Minami | on_enter | look_reveal_filter | abilities[0].then | PASS | PASS | nested chain via parent; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-012-SD | Kotori Minami | on_enter | optional_discard_prompt | abilities[0] | PASS | PASS | wr_filter=member; prompt=optional_discard_prompt; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-015-SD | Maki Nishikino | on_enter | look_reveal_filter | abilities[0].then | PASS | PASS | nested chain via parent; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-015-SD | Maki Nishikino | on_enter | optional_discard_prompt | abilities[0] | PASS | PASS | wr_filter=member; prompt=optional_discard_prompt; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-016-PR | Nozomi Tojo | on_enter | look_reveal_filter | abilities[0].then | PASS | PASS | nested chain via parent; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-016-PR | Nozomi Tojo | on_enter | optional_discard_prompt | abilities[0] | PASS | PASS | wr_filter=member; prompt=optional_discard_prompt; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-016-SD | Nozomi Tojo | on_enter | look_reveal_filter | abilities[0].then | PASS | PASS | nested chain via parent; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-016-SD | Nozomi Tojo | on_enter | optional_discard_prompt | abilities[0] | PASS | PASS | wr_filter=member; prompt=optional_discard_prompt; tier A ok | 2026-07-10
[MCP_PASS] PL!-sd1-019-SD | START:DASH!! | live_success | live_start_surveil | abilities[0] | PASS | PASS | wr_filter=member; prompt=surveil_arrange; tierC phase=live_set | 2026-07-10
[MCP_PASS] PL!-sd1-022-SD | Bokura wa Ima no Naka de | live_start | reduce_hearts_per_success_count | abilities[0] | PASS | PASS | wr_filter=member; tierC phase=live_set | 2026-07-10
[ENGINE_PASS] PL!N-bp1-001-P | Ayumu Uehara | live_start | optional_pay_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-001-P | Ayumu Uehara | live_start | blade_bonus | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-001-R | Ayumu Uehara | live_start | optional_pay_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-001-R | Ayumu Uehara | live_start | blade_bonus | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-P | Kasumi Nakasu | on_enter | deck_surveil | abilities[0] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-P | Kasumi Nakasu | activated | discard_play_self_from_wr | abilities[1] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-P＋ | Kasumi Nakasu | on_enter | deck_surveil | abilities[0] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-P＋ | Kasumi Nakasu | activated | discard_play_self_from_wr | abilities[1] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-R＋ | Kasumi Nakasu | on_enter | deck_surveil | abilities[0] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-R＋ | Kasumi Nakasu | activated | discard_play_self_from_wr | abilities[1] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-SEC | Kasumi Nakasu | on_enter | deck_surveil | abilities[0] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-002-SEC | Kasumi Nakasu | activated | discard_play_self_from_wr | abilities[1] | PASS | - | wr_filter=member; prompt=surveil_arrange | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P | Shizuku Osaka | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P | Shizuku Osaka | on_enter | add_from_wr | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P | Shizuku Osaka | live_start | optional_pay_energy | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P | Shizuku Osaka | live_start | choose_heart_modifier | abilities[1].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P＋ | Shizuku Osaka | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P＋ | Shizuku Osaka | on_enter | add_from_wr | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P＋ | Shizuku Osaka | live_start | optional_pay_energy | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-P＋ | Shizuku Osaka | live_start | choose_heart_modifier | abilities[1].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-R＋ | Shizuku Osaka | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-R＋ | Shizuku Osaka | on_enter | add_from_wr | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-R＋ | Shizuku Osaka | live_start | optional_pay_energy | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-R＋ | Shizuku Osaka | live_start | choose_heart_modifier | abilities[1].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-SEC | Shizuku Osaka | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-SEC | Shizuku Osaka | on_enter | add_from_wr | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-SEC | Shizuku Osaka | live_start | optional_pay_energy | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-003-SEC | Shizuku Osaka | live_start | choose_heart_modifier | abilities[1].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-004-P | Karin Asaka | on_enter | activate_energy_if_other_group | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-004-R | Karin Asaka | on_enter | activate_energy_if_other_group | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-005-P | Ai Miyashita | live_start | optional_discard_hand | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-005-P | Ai Miyashita | live_start | blade_bonus | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-005-R | Ai Miyashita | live_start | optional_discard_hand | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-005-R | Ai Miyashita | live_start | blade_bonus | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-P | Kanata Konoe | activated | discard_activate_energy_if_group_entered | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-P | Kanata Konoe | activated | pay_energy_draw | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-P＋ | Kanata Konoe | activated | discard_activate_energy_if_group_entered | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-P＋ | Kanata Konoe | activated | pay_energy_draw | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-R＋ | Kanata Konoe | activated | discard_activate_energy_if_group_entered | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-R＋ | Kanata Konoe | activated | pay_energy_draw | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-SEC | Kanata Konoe | activated | discard_activate_energy_if_group_entered | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-006-SEC | Kanata Konoe | activated | pay_energy_draw | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-007-P | Setsuna Yuki | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-007-P | Setsuna Yuki | on_enter | look_reveal_filter | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-007-R | Setsuna Yuki | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-007-R | Setsuna Yuki | on_enter | look_reveal_filter | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-008-P | Emma Verde | activated | discard_member_add_lower_wr_member | abilities[0] | PASS | - | wr_filter=member; prompt=discard_member_add_lower_wr_member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-008-R | Emma Verde | activated | discard_member_add_lower_wr_member | abilities[0] | PASS | - | wr_filter=member; prompt=discard_member_add_lower_wr_member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-009-P | Rina Tennoji | on_enter | optional_discard_mill_wr_add_member | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_mill_wr_add_member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-009-R | Rina Tennoji | on_enter | optional_discard_mill_wr_add_member | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_mill_wr_add_member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-010-P | Shioriko Mifune | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-010-P | Shioriko Mifune | on_enter | look_reveal_filter | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-010-R | Shioriko Mifune | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-010-R | Shioriko Mifune | on_enter | look_reveal_filter | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-011-P | Mia Taylor | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-011-P | Mia Taylor | on_enter | reveal_deck_until_live | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-011-R | Mia Taylor | on_enter | optional_discard_prompt | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_prompt | 2026-07-10
[ENGINE_PASS] PL!N-bp1-011-R | Mia Taylor | on_enter | reveal_deck_until_live | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-P | Lanzhu Zhong | continuous | blade_if_live_zone_group_live | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-P | Lanzhu Zhong | activated | pay_energy_add_from_wr | abilities[1] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-P＋ | Lanzhu Zhong | continuous | blade_if_live_zone_group_live | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-P＋ | Lanzhu Zhong | activated | pay_energy_add_from_wr | abilities[1] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-R＋ | Lanzhu Zhong | continuous | blade_if_live_zone_group_live | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-R＋ | Lanzhu Zhong | activated | pay_energy_add_from_wr | abilities[1] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-SEC | Lanzhu Zhong | continuous | blade_if_live_zone_group_live | abilities[0] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-012-SEC | Lanzhu Zhong | activated | pay_energy_add_from_wr | abilities[1] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-014-N | Kasumi Nakasu | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-014-PRproteinbar | Kasumi Nakasu | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-015-N | Shizuku Osaka | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-015-PRproteinbar | Shizuku Osaka | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-019-N | Setsuna Yuki | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-019-PR | Setsuna Yuki | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-019-PRproteinbar | Setsuna Yuki | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp1-026-L | Poppin' Up! | live_success | live_success_add_yell_group_to_hand | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-027-L | Solitude Rain | live_start | score_per_distinct_group_stage | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-027-L | Solitude Rain | continuous | draw_per_yell_card | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-028-L | Butterfly | live_start | optional_pay_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-028-L | Butterfly | live_start | live_score_bonus | abilities[0].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-bp1-028-L | Butterfly | continuous | draw_per_yell_card | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-029-L | Eutopia | live_start | score_if_live_zone_min | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp1-029-L | Eutopia | continuous | draw_per_yell_card | abilities[1] | PASS | - | continuous via getLiveScoreBonusBreakdown; wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-001-P | Ayumu Uehara | live_start | optional_stack_energy_draw_blade_all | abilities[0] | PASS | - | wr_filter=member; prompt=optional_stack_energy_draw_blade_all | 2026-07-10
[ENGINE_PASS] PL!N-bp3-001-P＋ | Ayumu Uehara | live_start | optional_stack_energy_draw_blade_all | abilities[0] | PASS | - | wr_filter=member; prompt=optional_stack_energy_draw_blade_all | 2026-07-10
[ENGINE_PASS] PL!N-bp3-001-R＋ | Ayumu Uehara | live_start | optional_stack_energy_draw_blade_all | abilities[0] | PASS | - | wr_filter=member; prompt=optional_stack_energy_draw_blade_all | 2026-07-10
[ENGINE_PASS] PL!N-bp3-001-SEC | Ayumu Uehara | live_start | optional_stack_energy_draw_blade_all | abilities[0] | PASS | - | wr_filter=member; prompt=optional_stack_energy_draw_blade_all | 2026-07-10
[ENGINE_PASS] PL!N-bp3-002-P | Kasumi Nakasu | live_start | optional_discard_grant_heart_other_member | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_grant_heart_other_member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-002-R | Kasumi Nakasu | live_start | optional_discard_grant_heart_other_member | abilities[0] | PASS | - | wr_filter=member; prompt=optional_discard_grant_heart_other_member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-003-P | Shizuku Osaka | on_enter | activate_wr_member_ability | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-003-R | Shizuku Osaka | on_enter | activate_wr_member_ability | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-004-P | Karin Asaka | activated | wait_self_discard_add_wr_live | abilities[0] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp3-004-R | Karin Asaka | activated | wait_self_discard_add_wr_live | abilities[0] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!N-bp3-005-P | Ai Miyashita | auto | draw_on_member_enter_count | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-005-P | Ai Miyashita | live_start | live_score_bonus_if_min_entered | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-005-P＋ | Ai Miyashita | auto | draw_on_member_enter_count | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-bp3-005-P＋ | Ai Miyashita | live_start | live_score_bonus_if_min_entered | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-sd1-005-SD | Ai Miyashita | activated | discard_add_from_wr | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-sd1-006-SD | Kanata Konoe | activated | leave_stage_add_from_wr | abilities[0] | PASS | - | wr_filter=member; prompt=pick_wr_leave_stage_add | 2026-07-10
[ENGINE_PASS] PL!N-sd1-007-SD | Setsuna Yuki | activated | discard_add_from_wr | abilities[0] | PASS | - | wr_filter=live | 2026-07-10
[ENGINE_PASS] PL!N-sd1-008-RM | Emma Verde | on_enter | activate_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-sd1-008-SD | Emma Verde | on_enter | activate_energy | abilities[0] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-sd1-009-SD | Rina Tennoji | activated | activated_pay_discard_add_wr_live | abilities[0] | PASS | - | wr_filter=live; prompt=pick_wr_to_hand | 2026-07-10
[ENGINE_PASS] PL!N-sd1-010-SD | Shioriko Mifune | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-sd1-010-SD | Shioriko Mifune | live_start | optional_pay_energy | abilities[1] | PASS | - | wr_filter=member | 2026-07-10
[ENGINE_PASS] PL!N-sd1-010-SD | Shioriko Mifune | live_start | grant_bonus_hearts | abilities[1].then | PASS | - | nested chain via parent | 2026-07-10
[ENGINE_PASS] PL!N-sd1-011-SD | Mia Taylor | activated | leave_stage_add_from_wr | abilities[0] | PASS | - | wr_filter=live; prompt=pick_wr_leave_stage_add | 2026-07-10
[ENGINE_PASS] PL!N-sd1-013-PRproteinbar | Ayumu Uehara | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-sd1-013-SD | Ayumu Uehara | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-sd1-021-PRproteinbar | Rina Tennoji | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-sd1-021-SD | Rina Tennoji | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
[ENGINE_PASS] PL!N-sd1-022-PRproteinbar | Shioriko Mifune | on_enter | draw_and_discard | abilities[0] | PASS | - | wr_filter=member; prompt=effect_discard_hand | 2026-07-10
